"VisitNo","SampleID_key","SampleID_frp","CommonName","Length","Count","StartTime","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterEnd","TowDirection","NetMeterStart","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","LAB_NAME","Location","Date","Comments","FishCatchNotes"
1052,1561,"LAMOPE5-26FEB2019","Black Crappie",178,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",135,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",24,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",35,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",130,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",123,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",33,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",25,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",27,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Bluegill",26,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Brown Bullhead",253,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Largemouth Bass",240,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Oriental Shrimp",NA,29,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Redear",44,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Redear",148,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","Redear",163,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1052,1561,"LAMOPE5-26FEB2019","White Catfish",225,1,"11:02",38.28417,NA,121.69236,NA,1.5,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",159.1238203,"FRP","Shag Slough","2019-02-26"," Location and station not listed on scanned datasheet; DMC221102: changed location from Lookout; Changed GPS to match scanned datasheet; vegetation 95 Egeria; 5 coontail;NA;NA",NA
1053,1553,"LAMOPEPI2-23APR2019","Bluegill",113,1,"09:38",38.24461,NA,121.66349,NA,2.4,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",241.1913594,"FRP","Miner Slough","2019-04-23"," ; changed from 8 to 2.4. 8 likely ft;NA;NA",NA
1055,1244,"LAMOPE1-13DEC2018","No Catch",NA,0,"11:09",38.24522,NA,121.66309,NA,4.99872,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",332.7,"FRP","Miner Slough","2018-12-13",NA,NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",33,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",34,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",41,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",52,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",30,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",37,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",33,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",39,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",36,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",38,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",39,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Bluegill",42,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Oriental Shrimp",NA,3,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1060,1557,"LAMOPE5-16APR2019","Redear",198,1,"12:55",38.09645,NA,121.58971,NA,1.7,NA,NA,NA,"2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Webb Tract Islands and Berms","2019-04-16"," Station: Stacy's Exterior; Vegetation: 60 EGEDEN; 30 Milfoil; 10 POTRCI;NA;NA",NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",71,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",85,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",31,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",60,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",69,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",71,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",80,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",NA,376,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",31,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",74,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",52,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",62,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",60,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",71,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",81,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",73,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",84,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",63,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",58,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",40,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",73,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",34,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",72,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",75,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",62,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",36,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",87,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",50,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",78,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",73,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1061,139,"BEISEI1-10DEC2018","Mississippi Silverside",27,1,"10:51",38.10391,NA,121.71033,NA,0.6096,0,"3= unknown",NA,"2. Partial twist; snag; or tear","Crew Members",15,14,NA,"BEASEI",64.05,"FRP","Horseshoe Bend","2018-12-10",NA,NA
1062,1283,"LAMOPE1-7DEC2018","American Shad",98,1,"09:10",38.07863,NA,121.99913,NA,1.31064,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",139.0106487,"FRP","Ryer Island","2018-12-07",NA,NA
1062,1283,"LAMOPE1-7DEC2018","Striped Bass",116,1,"09:10",38.07863,NA,121.99913,NA,1.31064,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",139.0106487,"FRP","Ryer Island","2018-12-07",NA,NA
1062,1283,"LAMOPE1-7DEC2018","Striped Bass",99,1,"09:10",38.07863,NA,121.99913,NA,1.31064,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",139.0106487,"FRP","Ryer Island","2018-12-07",NA,NA
1063,1567,"LAMOPE5-15APR2019","Shimofuri Goby",50,1,"13:45",38.04526,NA,121.84676,NA,1.7,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",178.5538002,"FRP","Broad Slough","2019-04-15"," ; Vegetation: 100 POTCRI;NA;NA",NA
1067,1547,"LAMOPE2-27FEB2019","Brown Bullhead",326,1,"09:00",38.08541,NA,121.72024,NA,2.4,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",241.1913594,"FRP","Horseshoe Bend","2019-02-27"," Location: Horseshoe Bend; no station listed on scanned datasheet-Check. Previous environmentals used; Changed GPS to match scanned datasheet; vegetation 100 Egeria;NA;NA",NA
1068,1540,"LAMOPE2-25FEB2019","Hitch",278,1,"09:25",38.04439,NA,121.84998,NA,2.3,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",232.7543148,"FRP","Winter Island","2019-02-25"," Trace amounts of Egeria and Ceratophyllum caught in net.; GPS changed to match scanned datasheet vegetation: 40 Egeria; 60 Coontail Hitch pictures 1086-1088;NA;NA","Fin Clip for  at UC Davis"
1074,1453,"LAMOPE5-6DEC2018","No Catch",NA,0,"13:37",38.0374,NA,121.84315,NA,4.572,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",332.7,"FRP","Broad Slough","2018-12-06",NA,NA
1074,1484,"LAMOPE6-6DEC2018","No Catch",NA,0,"13:48",38.04333,NA,121.84608,NA,2.7432,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",265.477556,"FRP","Broad Slough","2018-12-06",NA,NA
1074,1510,"LAMOPE7-6DEC2018","Mississippi Silverside",65,1,"14:00",38.04425,NA,121.84602,NA,3.9624,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",332.7,"FRP","Broad Slough","2018-12-06",NA,NA
1074,1510,"LAMOPE7-6DEC2018","Mississippi Silverside",60,1,"14:00",38.04425,NA,121.84602,NA,3.9624,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",332.7,"FRP","Broad Slough","2018-12-06",NA,NA
1074,1531,"LAMOPE8-6DEC2018","No Catch",NA,0,"14:28",38.05156,NA,121.84871,NA,1.8288,0,"3= unknown",NA,"1. No twists; snags; or tears","Boat",36.4,NA,NA,"LAMOPE",188.0111438,"FRP","Broad Slough","2018-12-06",NA,NA
1075,1556,"LAMOPE4-27FEB2019","No Catch",NA,0,"10:28",38.09819,NA,121.58611,NA,1.8,NA,NA,NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",188.0132011,"FRP","San Joaquin","2019-02-27"," Location: San Joaquin River; station not listed; GPS changed to match scanned datasheet; veg 100 schacc;NA;NA",NA
1080,1170,"LAMBEA1-23JUL2015","Largemouth Bass",153,1,NA,38.24461,NA,121.68642,NA,1.2192,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,40,NA,"LAMBEA",272,"FRP","Liberty Island","2015-07-23",NA,NA
1080,1170,"LAMBEA1-23JUL2015","Mississippi Silverside",17,1,NA,38.24461,NA,121.68642,NA,1.2192,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,40,NA,"LAMBEA",272,"FRP","Liberty Island","2015-07-23",NA,NA
1080,1170,"LAMBEA1-23JUL2015","Mississippi Silverside",19,1,NA,38.24461,NA,121.68642,NA,1.2192,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,40,NA,"LAMBEA",272,"FRP","Liberty Island","2015-07-23",NA,NA
1080,1170,"LAMBEA1-23JUL2015","Mississippi Silverside",17,1,NA,38.24461,NA,121.68642,NA,1.2192,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,40,NA,"LAMBEA",272,"FRP","Liberty Island","2015-07-23",NA,NA
1080,1170,"LAMBEA1-23JUL2015","Mississippi Silverside",19,1,NA,38.24461,NA,121.68642,NA,1.2192,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,40,NA,"LAMBEA",272,"FRP","Liberty Island","2015-07-23",NA,NA
1080,1170,"LAMBEA1-23JUL2015","Mississippi Silverside",21,1,NA,38.24461,NA,121.68642,NA,1.2192,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,40,NA,"LAMBEA",272,"FRP","Liberty Island","2015-07-23",NA,NA
