Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,9/8/2018,251,6.85, ,0.00, ,272, ,1.2, ,32.4, ,17.9, ,23.9, ,60, ,23, ,40, ,9.3, ,4.1, ,355.6, ,22.3, 
140,Twitchell Island,San Francisco Bay,9/9/2018,252,6.05, ,0.00, ,268, ,1.3, ,32.8, ,15.8, ,23.4, ,71, ,24, ,44, ,10.4, ,3.2, ,277.9, ,22.4, 
140,Twitchell Island,San Francisco Bay,9/10/2018,253,6.05, ,0.00, ,264, ,1.2, ,33.8, ,12.4, ,23.2, ,70, ,24, ,44, ,10.2, ,3.6, ,313.3, ,22.4, 
140,Twitchell Island,San Francisco Bay,9/11/2018,254,6.82, ,0.00, ,265, ,1.1, ,30.1, ,17.1, ,22.4, ,59, ,22, ,40, ,8.2, ,4.9, ,421.0, ,22.3, 
140,Twitchell Island,San Francisco Bay,9/12/2018,255,5.11, ,0.00, ,207, ,1.2, ,25.3, ,15.0, ,19.0, ,66, ,39, ,53, ,9.2, ,4.9, ,419.1, ,21.8, 
140,Twitchell Island,San Francisco Bay,9/13/2018,256,5.23, ,0.00, ,245, ,1.2, ,26.3, ,14.5, ,19.3, ,73, ,32, ,53, ,9.5, ,3.9, ,340.8, ,21.5, 
140,Twitchell Island,San Francisco Bay,9/14/2018,257,4.66, ,0.00, ,245, ,1.2, ,30.4, ,8.1,Y,18.4, ,95, ,28, ,55, ,9.2, ,2.2, ,192.9, ,21.1, 
140,Twitchell Island,San Francisco Bay,9/15/2018,258,5.25, ,0.00, ,258, ,1.2, ,24.2, ,14.1, ,18.3, ,74, ,35, ,56, ,9.3, ,4.2, ,365.0, ,21.0, 
140,Twitchell Island,San Francisco Bay,9/16/2018,259,4.79, ,0.00, ,258, ,1.2, ,26.4, ,10.8, ,18.6, ,84, ,28, ,56, ,9.6, ,3.3, ,284.5, ,20.9, 
140,Twitchell Island,San Francisco Bay,9/17/2018,260,4.49, ,0.00, ,251, ,1.3, ,26.6, ,7.0,Y,17.3, ,95, ,39, ,66, ,10.8, ,2.5, ,215.6, ,20.6, 
140,Twitchell Island,San Francisco Bay,9/18/2018,261,4.42, ,0.00, ,250, ,1.2, ,27.9, ,7.3,Y,17.7, ,94, ,32, ,61, ,10.1, ,2.4, ,203.7, ,20.4, 
140,Twitchell Island,San Francisco Bay,9/19/2018,262,4.87, ,0.00, ,243, ,1.2, ,32.6, ,11.4, ,21.1, ,84, ,23, ,50, ,10.3, ,2.6, ,221.5, ,20.7, 
140,Twitchell Island,San Francisco Bay,9/20/2018,263,5.06, ,0.00, ,244, ,1.0, ,35.2, ,13.7, ,23.3, ,60, ,16, ,35, ,7.1, ,1.7, ,143.7, ,21.0, 
140,Twitchell Island,San Francisco Bay,9/21/2018,264,5.00, ,0.00, ,241, ,1.1, ,34.4, ,8.6, ,21.1, ,91, ,19, ,44, ,8.5, ,2.3, ,194.4, ,20.7, 
140,Twitchell Island,San Francisco Bay,9/22/2018,265,5.36, ,0.00, ,238, ,1.2, ,30.6, ,13.6, ,21.4, ,83, ,26, ,47, ,9.5, ,3.3, ,283.4, ,21.0, 
140,Twitchell Island,San Francisco Bay,9/23/2018,266,5.20, ,0.00, ,239, ,1.1, ,31.2, ,13.6, ,21.9, ,67, ,19, ,42, ,8.4, ,2.8, ,243.5, ,21.2, 
140,Twitchell Island,San Francisco Bay,9/24/2018,267,5.09, ,0.00, ,238, ,1.1, ,34.2, ,8.9, ,21.8, ,85, ,16, ,41, ,7.9, ,2.3, ,195.6, ,20.8, 
140,Twitchell Island,San Francisco Bay,9/25/2018,268,5.28, ,0.00, ,232, ,1.1, ,32.9, ,14.1, ,22.7, ,76, ,20, ,41, ,8.8, ,3.1, ,264.0, ,21.1, 
140,Twitchell Island,San Francisco Bay,9/26/2018,269,4.71, ,0.00, ,224, ,1.2, ,36.9, ,9.8, ,23.2, ,86, ,16, ,42, ,9.7, ,1.9, ,166.6, ,21.2, 
140,Twitchell Island,San Francisco Bay,9/27/2018,270,4.86, ,0.00, ,217, ,1.3, ,34.1, ,13.1, ,22.2, ,79, ,25, ,49, ,10.9, ,3.3, ,282.9, ,21.3, 
140,Twitchell Island,San Francisco Bay,9/28/2018,271,4.46, ,0.00, ,218, ,1.4, ,23.3, ,13.4, ,17.3, ,87, ,48, ,69, ,11.6, ,6.2, ,533.6, ,20.8, 
140,Twitchell Island,San Francisco Bay,9/29/2018,272,3.73, ,0.00, ,212, ,1.4, ,25.5, ,14.9, ,18.6, ,85, ,48, ,67, ,12.4, ,2.9, ,249.5, ,20.5, 
140,Twitchell Island,San Francisco Bay,9/30/2018,273,3.54, ,0.00, ,194, ,1.5, ,26.9, ,11.6, ,19.6, ,97, ,42, ,65, ,12.8, ,1.9, ,168.0, ,20.7, 
140,Twitchell Island,San Francisco Bay,10/1/2018,274,2.99, ,0.00, ,151, ,1.4, ,27.5, ,15.5, ,20.6, ,80, ,40, ,59, ,12.3, ,1.9, ,161.7, ,20.9, 
140,Twitchell Island,San Francisco Bay,10/2/2018,275,3.43, ,0.10, ,179, ,1.7,Y,30.1, ,17.2, ,22.3, ,83, ,42, ,63,Y,14.9,Y,2.4, ,207.2, ,21.2, 
140,Twitchell Island,San Francisco Bay,10/3/2018,276,3.05, ,1.00, ,161, ,1.8,Y,26.7, ,15.6, ,20.5, ,92, ,53, ,73,Y,15.4,Y,3.0, ,261.5, ,21.5, 
140,Twitchell Island,San Francisco Bay,10/4/2018,277,3.36, ,0.00, ,183, ,1.5, ,23.7, ,14.3, ,18.3, ,87, ,55, ,73, ,13.4, ,3.5, ,300.7, ,21.0, 
140,Twitchell Island,San Francisco Bay,10/5/2018,278,3.58, ,0.00, ,195, ,1.4, ,26.1, ,13.5, ,18.8, ,85, ,46, ,65, ,12.1, ,2.9, ,249.9, ,20.4, 
140,Twitchell Island,San Francisco Bay,10/6/2018,279,4.93, ,0.00, ,204, ,1.2, ,27.0, ,14.9, ,20.7, ,79, ,27, ,47, ,9.1, ,3.8, ,330.8, ,20.4, 
140,Twitchell Island,San Francisco Bay,10/7/2018,280,6.96, ,0.00, ,211, ,0.8, ,27.2, ,16.9, ,21.3, ,48, ,18, ,30, ,3.2, ,5.7, ,493.6, ,20.3, 
140,Twitchell Island,San Francisco Bay,10/8/2018,281,4.48, ,0.00, ,203, ,0.9, ,30.4, ,11.9, ,20.2, ,73, ,20, ,38, ,5.4, ,2.1, ,179.1, ,20.1, 
140,Twitchell Island,San Francisco Bay,10/9/2018,282,3.88, ,0.00, ,199, ,1.3, ,28.5, ,10.4, ,17.9, ,93, ,30, ,62, ,10.5, ,3.1, ,268.4, ,19.7, 
140,Twitchell Island,San Francisco Bay,10/10/2018,283,3.56, ,0.00, ,196, ,1.3, ,23.5, ,12.0, ,16.9, ,90, ,43, ,68, ,11.0, ,3.8, ,324.7, ,19.6, 
140,Twitchell Island,San Francisco Bay,10/11/2018,284,3.44, ,0.00, ,190, ,1.3, ,26.3, ,12.9, ,17.4, ,87, ,39, ,65, ,10.8, ,4.0, ,341.7, ,19.4, 
140,Twitchell Island,San Francisco Bay,10/12/2018,285,4.77, ,0.00, ,195, ,0.9, ,30.4, ,11.7, ,20.6, ,79, ,17, ,37, ,5.4, ,2.9, ,248.6, ,19.3, 
140,Twitchell Island,San Francisco Bay,10/13/2018,286,4.26, ,0.00, ,197, ,0.9, ,30.2, ,8.2, ,19.1, ,80, ,19, ,42, ,6.0, ,2.8, ,239.8, ,19.3, 
140,Twitchell Island,San Francisco Bay,10/14/2018,287,5.72, ,0.00, ,199, ,0.7, ,27.9, ,11.5, ,19.6, ,87, ,12, ,32, ,2.3, ,4.5, ,385.9, ,19.2, 
140,Twitchell Island,San Francisco Bay,10/15/2018,288,5.35, ,0.00, ,199, ,0.5,Y,29.2, ,13.1, ,19.2, ,44, ,9, ,21,Y,-3.9,Y,3.4, ,297.8, ,18.8, 
140,Twitchell Island,San Francisco Bay,10/16/2018,289,3.91, ,0.00, ,193, ,0.7, ,30.1, ,3.5, ,17.5, ,79, ,13, ,35, ,1.8, ,1.8, ,154.3, ,18.4, 
140,Twitchell Island,San Francisco Bay,10/17/2018,290,3.03, ,0.00, ,185, ,1.0, ,28.3, ,4.7, ,16.5, ,90, ,21, ,54, ,7.1, ,1.4, ,123.6, ,18.0, 
140,Twitchell Island,San Francisco Bay,10/18/2018,291,3.02, ,0.00, ,182, ,1.2, ,29.6, ,8.0, ,17.7, ,93, ,24, ,57, ,9.1, ,1.7, ,148.8, ,18.2, 
140,Twitchell Island,San Francisco Bay,10/19/2018,292,3.15, ,0.40, ,181, ,1.0, ,31.8, ,6.6, ,17.7, ,96, ,20, ,51, ,7.5, ,1.3, ,111.5, ,18.2, 
140,Twitchell Island,San Francisco Bay,10/20/2018,293,2.94, ,0.00, ,180, ,1.1, ,29.0, ,6.1, ,17.6, ,97, ,24, ,57, ,8.8, ,1.2, ,99.5, ,18.2, 
140,Twitchell Island,San Francisco Bay,10/21/2018,294,3.24, ,0.00, ,177, ,1.2, ,25.4, ,8.7, ,17.0, ,91, ,37, ,64, ,10.2, ,3.4, ,295.7, ,18.4, 
140,Twitchell Island,San Francisco Bay,10/22/2018,295,3.29, ,0.00, ,177, ,1.3, ,23.0, ,11.9, ,16.0, ,90, ,41, ,69, ,10.3, ,5.5,Y,473.6,Y,18.2, 
140,Twitchell Island,San Francisco Bay,10/23/2018,296,2.69, ,0.00, ,161, ,1.2, ,20.9, ,12.0, ,15.1, ,86, ,48, ,70, ,9.6, ,4.4, ,383.6, ,17.7, 
140,Twitchell Island,San Francisco Bay,10/24/2018,297,2.71, ,0.00, ,165, ,1.3, ,25.6, ,7.2, ,17.0, ,93, ,27, ,64, ,10.3, ,2.4, ,208.1, ,17.9, 
140,Twitchell Island,San Francisco Bay,10/25/2018,298,2.76, ,0.00, ,168, ,1.3, ,28.5, ,9.5, ,18.0, ,95, ,33, ,62, ,10.6, ,1.7, ,144.7, ,18.4, 
140,Twitchell Island,San Francisco Bay,10/26/2018,299,2.47, ,0.00, ,159, ,1.3, ,29.9, ,7.6, ,17.4, ,97, ,33, ,66, ,10.9, ,0.8, ,72.9, ,18.3, 
140,Twitchell Island,San Francisco Bay,10/27/2018,300,2.77, ,0.00, ,155, ,1.5, ,27.8, ,7.8, ,18.4, ,99, ,39, ,69, ,12.6, ,2.1, ,184.0, ,18.4, 
140,Twitchell Island,San Francisco Bay,10/28/2018,301,3.43, ,0.00, ,155, ,1.5, ,24.7, ,13.5, ,18.7, ,80, ,56, ,68, ,12.8, ,4.9, ,426.6, ,18.8, 
140,Twitchell Island,San Francisco Bay,10/29/2018,302,3.13, ,0.00, ,145, ,1.0, ,24.1, ,12.7, ,16.7, ,77, ,24, ,51, ,6.4, ,3.2, ,278.9, ,18.1, 
140,Twitchell Island,San Francisco Bay,10/30/2018,303,4.80, ,0.00, ,163, ,0.6, ,25.1, ,14.1, ,18.7, ,55, ,16, ,29, ,0.5, ,3.9, ,334.3, ,17.6, 
140,Twitchell Island,San Francisco Bay,10/31/2018,304,3.12, ,0.00, ,148, ,0.7, ,24.8, ,8.1, ,17.3, ,64, ,21, ,38, ,2.8, ,1.9, ,163.8, ,17.4, 
140,Twitchell Island,San Francisco Bay,11/1/2018,305,2.76, ,0.00, ,146, ,1.2, ,29.6,Y,6.9, ,17.5, ,91, ,29, ,58, ,9.1, ,1.4, ,122.6, ,17.6, 
140,Twitchell Island,San Francisco Bay,11/2/2018,306,2.65, ,0.00, ,154, ,1.2, ,28.9, ,6.6, ,17.2, ,93, ,33, ,60, ,9.5, ,1.3, ,111.4, ,17.6, 
140,Twitchell Island,San Francisco Bay,11/3/2018,307,3.05, ,0.00, ,131, ,0.8, ,29.8,Y,11.8, ,19.2,Y,66, ,16, ,38,Y,4.5,Y,1.6, ,134.4, ,17.7, 
140,Twitchell Island,San Francisco Bay,11/4/2018,308,3.03, ,0.00, ,152, ,1.0, ,26.9, ,10.9, ,18.4,Y,67, ,23, ,46,Y,6.4,Y,1.7, ,150.5, ,17.5, 
140,Twitchell Island,San Francisco Bay,11/5/2018,309,3.53, ,0.00, ,153, ,0.8, ,27.3, ,9.7, ,18.3,Y,77, ,11, ,39,Y,4.1,Y,2.3, ,201.8, ,17.5, 
140,Twitchell Island,San Francisco Bay,11/6/2018,310,2.86, ,0.00, ,155, ,0.7, ,26.4, ,5.4, ,15.0, ,83, ,17, ,41, ,2.0, ,1.5, ,126.3, ,16.8, 
140,Twitchell Island,San Francisco Bay,11/7/2018,311,3.09, ,0.00, ,150, ,0.6, ,24.6, ,2.3, ,13.9, ,91, ,17, ,41, ,0.8, ,1.9, ,164.8, ,15.9, 
140,Twitchell Island,San Francisco Bay,11/8/2018,312,5.28, ,0.00, ,143, ,0.4,Y,22.5, ,3.2, ,15.7, ,44, ,14, ,21,Y,-6.6,Y,4.9,Y,424.7,Y,15.7, 
140,Twitchell Island,San Francisco Bay,11/9/2018,313,2.00, ,0.00, ,114, ,0.5,Y,19.3, ,1.1, ,9.6, ,79, ,17, ,41,Y,-2.8,Y,1.2, ,103.9, ,14.9, 
140,Twitchell Island,San Francisco Bay,11/10/2018,314,1.35, ,0.00, ,86, ,0.6,Y,18.9, ,-0.6, ,7.7, ,87, ,22, ,55,Y,-0.8,Y,1.1, ,94.1, ,13.9, 
140,Twitchell Island,San Francisco Bay,11/11/2018,315,2.26, ,0.00, ,132, ,0.6,Y,21.5, ,0.3, ,9.8, ,85, ,17, ,46,Y,-1.2,Y,1.4, ,117.8, ,13.5, 
140,Twitchell Island,San Francisco Bay,11/12/2018,316,1.72, ,0.00, ,125, ,0.7, ,21.7, ,-2.0,Y,8.8, ,91, ,23, ,60, ,1.5, ,0.9, ,74.6, ,13.4, 
140,Twitchell Island,San Francisco Bay,11/13/2018,317,1.08, ,0.00, ,77, ,0.7, ,17.7, ,1.0, ,8.9, ,85, ,30, ,59, ,1.4, ,1.1, ,94.9, ,13.3, 
140,Twitchell Island,San Francisco Bay,11/14/2018,318,1.48, ,0.00, ,107, ,0.6, ,18.9, ,-0.4, ,8.1, ,93, ,26, ,59, ,0.6, ,0.9, ,79.7, ,12.9, 
140,Twitchell Island,San Francisco Bay,11/15/2018,319,1.16, ,0.00, ,93, ,0.7, ,16.4, ,-1.3, ,7.0, ,95, ,37, ,71, ,2.0, ,0.9, ,80.0, ,12.5, 
140,Twitchell Island,San Francisco Bay,11/16/2018,320,1.15, ,0.00, ,92, ,0.7, ,19.6, ,-0.9, ,7.5, ,96, ,27, ,67, ,1.7, ,0.7, ,58.6, ,12.2, 
140,Twitchell Island,San Francisco Bay,11/17/2018,321,1.27, ,0.00, ,100, ,0.7, ,19.7, ,-1.0, ,8.2, ,94, ,32, ,69, ,2.8, ,0.8, ,72.0, ,12.1, 
140,Twitchell Island,San Francisco Bay,11/18/2018,322,1.46, ,0.00, ,110, ,0.7, ,20.0, ,-2.0, ,7.4, ,99, ,30, ,71, ,2.6, ,0.9, ,77.2, ,12.2, 
140,Twitchell Island,San Francisco Bay,11/19/2018,323,1.53, ,0.00, ,103, ,0.7, ,19.3, ,0.4, ,8.7, ,94, ,33, ,65, ,2.6, ,1.1, ,97.1, ,12.1, 
140,Twitchell Island,San Francisco Bay,11/20/2018,324,1.41, ,0.00, ,110, ,0.7, ,21.0, ,0.9, ,8.9, ,95, ,28, ,65, ,2.6, ,0.9, ,75.8, ,12.2, 
140,Twitchell Island,San Francisco Bay,11/21/2018,325,0.28, ,14.40,R,2, ,1.4, ,13.7, ,10.3, ,12.4, ,100, ,74, ,99, ,12.3, ,1.9, ,167.4, ,12.9, 
140,Twitchell Island,San Francisco Bay,11/22/2018,326,1.38, ,12.60, ,91, ,1.3, ,18.2, ,7.6, ,13.3, ,100, ,61, ,83, ,10.5, ,3.2, ,275.0, ,13.3, 
140,Twitchell Island,San Francisco Bay,11/23/2018,327,0.17, ,19.80, ,32, ,1.5, ,14.5, ,11.7, ,13.1, ,100, ,92, ,98, ,12.8, ,5.1,Y,442.6,Y,13.7, 
140,Twitchell Island,San Francisco Bay,11/24/2018,328,0.68, ,0.10, ,69, ,1.5,Y,20.0, ,11.2, ,14.5, ,100, ,75, ,92,Y,13.3,Y,2.0, ,174.4, ,14.6, 
140,Twitchell Island,San Francisco Bay,11/25/2018,329,1.67, ,0.00, ,119, ,1.2, ,20.3, ,7.5, ,13.5, ,100, ,44, ,76, ,9.4, ,1.5, ,132.0, ,14.6, 
140,Twitchell Island,San Francisco Bay,11/26/2018,330,0.88, ,0.00, ,84, ,1.2, ,19.4, ,4.7, ,11.6, ,100, ,69, ,91, ,10.2, ,1.1, ,93.2, ,14.0, 
140,Twitchell Island,San Francisco Bay,11/27/2018,331,0.10, ,3.20, ,28, ,1.4, ,14.9, ,5.4, ,11.9, ,100, ,87, ,98, ,11.5, ,1.4, ,120.4, ,13.9, 
140,Twitchell Island,San Francisco Bay,11/28/2018,332,0.64, ,6.60, ,65, ,1.5,Y,17.8, ,12.3,Y,14.1, ,99, ,82, ,96,Y,13.4,Y,3.3, ,285.6, ,14.6, 
140,Twitchell Island,San Francisco Bay,11/29/2018,333,0.53, ,16.00, ,48, ,1.3, ,14.8, ,9.6, ,12.6, ,98, ,82, ,91, ,11.2, ,4.7, ,402.4, ,14.4, 
140,Twitchell Island,San Francisco Bay,11/30/2018,334,1.43, ,0.00, ,112, ,1.0, ,18.6, ,8.6, ,11.5, ,90, ,45, ,74, ,7.0, ,2.5, ,214.5, ,13.7, 
140,Twitchell Island,San Francisco Bay,12/1/2018,335,1.36, ,16.20, ,96, ,1.0, ,14.9, ,6.2, ,10.9, ,99, ,58, ,80, ,7.5, ,3.2, ,279.2, ,13.2, 
140,Twitchell Island,San Francisco Bay,12/2/2018,336,1.51, ,0.00, ,129, ,0.9, ,15.3, ,3.3, ,8.6, ,94, ,50, ,78, ,5.0, ,1.8, ,153.5, ,12.3, 
140,Twitchell Island,San Francisco Bay,12/3/2018,337,1.33, ,0.00, ,116, ,0.9, ,13.5, ,3.2, ,7.9, ,98, ,59, ,80, ,4.7, ,1.9, ,163.0, ,11.7, 
140,Twitchell Island,San Francisco Bay,12/4/2018,338,0.36, ,0.20, ,29, ,0.9, ,11.1, ,7.2, ,8.7, ,90, ,72, ,79, ,5.4, ,1.9, ,159.8, ,11.8, 
140,Twitchell Island,San Francisco Bay,12/5/2018,339,1.08, ,7.50, ,86, ,1.1, ,14.2, ,8.4, ,10.4, ,95, ,76, ,87, ,8.2, ,3.2, ,272.2, ,12.0, 
140,Twitchell Island,San Francisco Bay,12/6/2018,340,1.76, ,0.00, ,122, ,0.9, ,17.1, ,5.9, ,11.0, ,92, ,47, ,70, ,5.8, ,1.8, ,157.7, ,12.3, 
140,Twitchell Island,San Francisco Bay,12/7/2018,341,1.37, ,0.00, ,126, ,0.9, ,18.9, ,2.2, ,8.8, ,100, ,53, ,84, ,6.2, ,1.1, ,95.5, ,11.7, 
140,Twitchell Island,San Francisco Bay,12/8/2018,342,1.31, ,0.00, ,121, ,1.0, ,17.9, ,4.3, ,9.1, ,100, ,54, ,90, ,7.4, ,1.7, ,145.3, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/9/2018,343,0.00, ,0.20, ,17, ,1.1, ,10.5, ,4.3, ,8.5, ,100, ,93, ,99, ,8.3, ,1.4, ,117.0, ,11.9, 
140,Twitchell Island,San Francisco Bay,12/10/2018,344,0.90, ,0.00, ,80, ,1.1, ,17.3, ,7.3, ,10.2, ,100, ,60, ,89, ,8.4, ,1.5, ,125.4, ,11.9, 
140,Twitchell Island,San Francisco Bay,12/11/2018,345,1.35, ,0.00, ,130,R,0.9, ,17.7, ,4.9, ,9.5, ,98, ,50, ,77, ,5.7, ,1.2, ,102.0, ,11.6, 
140,Twitchell Island,San Francisco Bay,12/12/2018,346,1.60, ,0.00, ,126, ,0.9, ,17.4, ,4.6, ,10.0, ,97, ,44, ,75, ,5.9, ,2.0, ,174.0, ,11.4, 
140,Twitchell Island,San Francisco Bay,12/13/2018,347,1.18, ,0.00, ,109, ,1.0, ,17.0, ,1.4, ,7.9, ,100, ,63, ,90, ,6.4, ,1.4, ,123.9, ,10.9, 
140,Twitchell Island,San Francisco Bay,12/14/2018,348,0.62, ,0.50, ,52, ,1.2, ,17.2, ,5.8, ,10.1, ,100, ,66, ,93, ,9.1, ,2.0, ,170.9, ,11.0, 
140,Twitchell Island,San Francisco Bay,12/15/2018,349,0.72, ,0.00, ,80, ,1.1, ,14.4, ,5.2, ,9.6, ,100, ,79, ,94, ,8.7, ,1.1, ,93.6, ,11.7, 
140,Twitchell Island,San Francisco Bay,12/16/2018,350,0.05, ,31.60, ,19, ,1.2, ,12.8, ,5.1, ,9.9, ,100, ,86, ,98, ,9.7, ,1.9, ,166.9, ,11.3, 
140,Twitchell Island,San Francisco Bay,12/17/2018,351,1.09, ,7.00, ,102, ,1.2, ,16.7, ,6.7, ,11.5, ,100, ,71, ,91, ,10.1, ,1.4, ,118.5, ,12.0, 
140,Twitchell Island,San Francisco Bay,12/18/2018,352,1.31, ,0.10, ,117, ,1.2, ,17.7, ,5.7, ,11.0, ,100, ,64, ,89, ,9.3, ,1.2, ,101.5, ,12.1, 
140,Twitchell Island,San Francisco Bay,12/19/2018,353,0.64, ,0.00, ,70, ,1.2, ,17.4, ,6.0, ,10.6, ,100, ,77, ,97, ,10.1, ,1.1, ,91.9, ,12.2, 
140,Twitchell Island,San Francisco Bay,12/20/2018,354,0.08, ,0.10, ,26, ,1.2, ,11.8, ,6.7, ,10.2, ,100, ,90, ,97, ,9.7, ,1.2, ,106.2, ,12.1, 
140,Twitchell Island,San Francisco Bay,12/21/2018,355,0.30, ,1.70, ,42, ,1.2, ,14.3, ,5.9, ,10.4, ,100, ,87, ,98, ,10.0, ,1.3, ,109.5, ,12.3, 
140,Twitchell Island,San Francisco Bay,12/22/2018,356,0.93, ,0.00, ,83, ,0.8, ,13.5, ,3.0, ,8.8, ,91, ,56, ,75, ,4.6, ,1.2, ,105.5, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/23/2018,357,0.84, ,0.00, ,75, ,1.0, ,14.5, ,5.1, ,9.7, ,100, ,69, ,87, ,7.5, ,1.3, ,115.4, ,11.4, 
140,Twitchell Island,San Francisco Bay,12/24/2018,358,0.28, ,9.60, ,37, ,1.2, ,13.1, ,6.9, ,10.3, ,100, ,86, ,95, ,9.6, ,2.8, ,241.4, ,11.7, 
140,Twitchell Island,San Francisco Bay,12/25/2018,359,2.00, ,11.00, ,131,R,0.9, ,17.0, ,6.4, ,11.4, ,100, ,44, ,71, ,6.2, ,4.0, ,345.3, ,11.5, 
140,Twitchell Island,San Francisco Bay,12/26/2018,360,1.41, ,0.00, ,132,R,0.8, ,17.3, ,2.4, ,9.6, ,100, ,45, ,69, ,4.2, ,1.4, ,125.1, ,11.1, 
140,Twitchell Island,San Francisco Bay,12/27/2018,361,2.43, ,0.00, ,135,R,0.7, ,14.8, ,3.3, ,8.9, ,100, ,35, ,61, ,1.7, ,4.1, ,356.9, ,10.4, 
140,Twitchell Island,San Francisco Bay,12/28/2018,362,2.11, ,0.00, ,138,R,0.6, ,14.0, ,4.3, ,8.5, ,62, ,33, ,50, ,-1.4, ,3.7, ,322.1, ,9.7, 
140,Twitchell Island,San Francisco Bay,12/29/2018,363,1.28, ,0.00, ,129, ,0.7, ,15.4, ,-0.1, ,6.5, ,100, ,43, ,71, ,1.7, ,1.1, ,95.3, ,9.3, 
140,Twitchell Island,San Francisco Bay,12/30/2018,364,1.28, ,0.00, ,134,R,0.8, ,16.3, ,-0.3, ,6.6, ,100, ,51, ,83, ,4.0, ,1.4, ,121.6, ,9.2, 
140,Twitchell Island,San Francisco Bay,12/31/2018,365,3.21, ,0.00, ,139,R,0.5, ,13.0, ,3.2, ,8.4, ,95, ,30, ,50, ,-1.5, ,5.6,Y,484.9,Y,9.1, 
140,Twitchell Island,San Francisco Bay,1/1/2019,001,2.42, ,0.00, ,141,R,0.4, ,14.5, ,1.1, ,6.9, ,82, ,23, ,45, ,-4.2, ,3.7, ,322.1, ,8.4, 
140,Twitchell Island,San Francisco Bay,1/2/2019,002,1.29, ,0.00, ,137,R,0.6, ,11.8, ,-1.3, ,4.5, ,98, ,46, ,76, ,0.6, ,1.2, ,101.6, ,8.0, 
140,Twitchell Island,San Francisco Bay,1/3/2019,003,1.13, ,0.00, ,116, ,0.7, ,14.3, ,-1.8, ,5.2, ,100, ,53, ,82, ,2.4, ,1.3, ,110.5, ,7.9, 
140,Twitchell Island,San Francisco Bay,1/4/2019,004,1.22, ,0.20,H,125, ,0.8, ,13.9, ,-0.4, ,5.3, ,100, ,55, ,86, ,3.1, ,1.1, ,90.9, ,8.1, 
140,Twitchell Island,San Francisco Bay,1/5/2019,005,0.39, ,7.20, ,29, ,0.9, ,11.8, ,0.9, ,7.0, ,100, ,71, ,94, ,6.1, ,3.2, ,274.0, ,8.1, 
140,Twitchell Island,San Francisco Bay,1/6/2019,006,0.00, ,10.80, ,16, ,1.1, ,10.2, ,5.4, ,8.4, ,100, ,96, ,99, ,8.3, ,7.1,R,616.6,R,8.9, 
140,Twitchell Island,San Francisco Bay,1/7/2019,007,0.93, ,0.00, ,89, ,1.2, ,15.9, ,7.8, ,10.8, ,100, ,73, ,94, ,9.9, ,1.9, ,163.4, ,9.9, 
140,Twitchell Island,San Francisco Bay,1/8/2019,008,0.02, ,0.00, ,22, ,1.2, ,13.3, ,8.4, ,10.3, ,100, ,89, ,99, ,10.0, ,1.7, ,147.2, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/9/2019,009,0.94, ,0.00, ,78, ,1.4,Y,17.0, ,8.0, ,12.8, ,100, ,82, ,93,Y,11.7,Y,3.2, ,275.9, ,11.2, 
140,Twitchell Island,San Francisco Bay,1/10/2019,010,0.37, ,0.00, ,52, ,1.2, ,11.1, ,6.5, ,9.4, ,100, ,100, ,100, ,9.3, ,1.1, ,96.4, ,11.3, 
140,Twitchell Island,San Francisco Bay,1/11/2019,011,0.47, ,0.00, ,52, ,1.3, ,14.0, ,9.2, ,10.9, ,100, ,84, ,97, ,10.4, ,2.2, ,186.1, ,11.5, 
140,Twitchell Island,San Francisco Bay,1/12/2019,012,1.11, ,0.00, ,117, ,1.1, ,14.3, ,5.0, ,9.2, ,100, ,81, ,97, ,8.7, ,1.3, ,110.1, ,11.4, 
140,Twitchell Island,San Francisco Bay,1/13/2019,013,1.30, ,0.00, ,118, ,1.0, ,17.4, ,3.6, ,8.8, ,100, ,64, ,92, ,7.5, ,1.5, ,127.4, ,10.9, 
140,Twitchell Island,San Francisco Bay,1/14/2019,014,0.28, ,0.00, ,39, ,1.1, ,11.4, ,4.9, ,8.5, ,100, ,81, ,96, ,7.9, ,1.8, ,154.3, ,10.6, 
140,Twitchell Island,San Francisco Bay,1/15/2019,015,0.02, ,0.20, ,19, ,1.2, ,12.0, ,8.6, ,9.8, ,100, ,96, ,99, ,9.7, ,4.1, ,356.0, ,10.5, 
140,Twitchell Island,San Francisco Bay,1/16/2019,016,0.09, ,0.00, ,17, ,1.4, ,14.0, ,10.4, ,12.3, ,100, ,89, ,96, ,11.6, ,6.5,Y,562.5,Y,11.0, 
