Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,5/7/2018,1700,127,0.43, ,0.00, ,498, ,1.3, ,26.8, ,38, ,11.1, ,4.4, ,230, ,18.6, 
140,Twitchell Island,San Francisco Bay,5/7/2018,1800,127,0.28, ,0.00, ,274, ,1.4, ,25.1, ,45, ,12.4, ,4.5, ,226, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/7/2018,1900,127,0.13, ,0.00, ,79, ,1.3, ,22.4, ,48, ,10.9, ,4.8, ,231, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/7/2018,2000,127,0.05, ,0.00, ,1, ,1.2, ,20.0, ,51, ,9.5, ,4.0, ,222, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/7/2018,2100,127,0.06, ,0.00, ,0, ,1.1, ,18.9, ,50, ,8.2, ,4.7, ,219, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/7/2018,2200,127,0.05, ,0.00, ,0, ,1.1, ,17.8, ,54, ,8.2, ,4.6, ,224, ,18.6, 
140,Twitchell Island,San Francisco Bay,5/7/2018,2300,127,0.04, ,0.00, ,0, ,1.1, ,16.9, ,56, ,8.0, ,4.5, ,231, ,18.4, 
140,Twitchell Island,San Francisco Bay,5/7/2018,2400,127,0.04, ,0.00, ,0, ,1.1, ,16.6, ,58, ,8.3, ,4.6, ,238, ,18.2, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0100,128,0.05, ,0.00, ,0, ,1.1, ,16.6, ,60, ,8.8, ,5.4, ,234, ,18.0, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0200,128,0.06, ,0.00, ,0, ,1.1, ,16.6, ,60, ,8.8, ,6.6, ,235, ,17.8, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0300,128,0.00, ,0.00, ,0, ,1.1, ,15.4, ,62, ,8.3, ,1.7, ,249, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0400,128,0.00, ,0.00, ,0, ,1.1, ,14.0, ,69, ,8.5, ,1.5, ,232, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0500,128,0.00, ,0.00, ,1, ,1.1, ,11.3, ,84, ,8.7, ,0.8, ,81, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0600,128,0.00, ,0.00, ,45, ,1.2, ,12.2, ,82, ,9.1, ,0.6, ,302, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0700,128,0.14, ,0.00, ,241, ,1.3, ,15.6, ,71, ,10.3, ,1.5, ,267, ,16.9, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0800,128,0.29, ,0.00, ,464, ,1.2, ,17.7, ,61, ,10.1, ,4.1, ,230, ,16.8, 
140,Twitchell Island,San Francisco Bay,5/8/2018,0900,128,0.47, ,0.00, ,668, ,1.3, ,18.9, ,59, ,10.7, ,5.4, ,232, ,16.7, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1000,128,0.60, ,0.00, ,830, ,1.4, ,20.7, ,57, ,11.8, ,4.8, ,230, ,16.7, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1100,128,0.74, ,0.00, ,946, ,1.4, ,22.6, ,50, ,11.7, ,5.2, ,224, ,16.8, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1200,128,0.84, ,0.00, ,1009, ,1.3, ,24.2, ,43, ,10.8, ,5.8, ,229, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1300,128,0.86, ,0.00, ,1011, ,1.3, ,25.0, ,40, ,10.5, ,5.7, ,227, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1400,128,0.86, ,0.00, ,960, ,1.3, ,25.5, ,40, ,11.0, ,6.9, ,227, ,18.0, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1500,128,0.79, ,0.00, ,844, ,1.2, ,25.3, ,37, ,9.6, ,7.5, ,231, ,18.4, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1600,128,0.64, ,0.00, ,683, ,1.4, ,24.7, ,44, ,11.5, ,7.9, ,223, ,18.6, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1700,128,0.45, ,0.00, ,488, ,1.4, ,24.2, ,46, ,12.0, ,6.8, ,223, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1800,128,0.31, ,0.00, ,271, ,1.5, ,22.8, ,55, ,13.2, ,7.6, ,223, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/8/2018,1900,128,0.11, ,0.00, ,78, ,1.5, ,20.1, ,63, ,12.9, ,7.0, ,221, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/8/2018,2000,128,0.05, ,0.00, ,2, ,1.4, ,18.6, ,66, ,12.1, ,7.0, ,218, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/8/2018,2100,128,0.06, ,0.00, ,0, ,1.3, ,17.8, ,63, ,10.6, ,7.2, ,219, ,18.6, 
140,Twitchell Island,San Francisco Bay,5/8/2018,2200,128,0.07, ,0.00, ,0, ,1.2, ,17.4, ,59, ,9.4, ,7.0, ,218, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/8/2018,2300,128,0.06, ,0.00, ,0, ,1.2, ,16.5, ,65, ,9.9, ,7.6, ,223, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/8/2018,2400,128,0.03, ,0.00, ,0, ,1.3, ,16.0, ,74, ,11.4, ,7.1, ,224, ,18.1, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0100,129,0.01, ,0.00, ,0, ,1.4, ,15.6, ,79, ,12.0, ,5.2, ,215, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0200,129,0.00, ,0.00, ,0, ,1.4, ,15.3, ,83, ,12.4, ,4.3, ,219, ,17.8, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0300,129,0.00, ,0.00, ,0, ,1.5, ,15.0, ,88, ,13.1, ,5.2, ,225, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0400,129,0.00, ,0.00, ,0, ,1.5, ,14.9, ,90, ,13.3, ,6.9, ,221, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0500,129,0.00, ,0.00, ,1, ,1.5, ,14.8, ,89, ,13.1, ,6.6, ,217, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0600,129,0.02, ,0.00, ,58, ,1.5, ,14.9, ,87, ,12.8, ,4.8, ,214, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0700,129,0.16, ,0.00, ,239, ,1.5, ,15.6, ,84, ,12.8, ,6.0, ,225, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0800,129,0.30, ,0.00, ,458, ,1.5, ,16.6, ,78, ,12.7, ,6.6, ,225, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/9/2018,0900,129,0.44, ,0.00, ,664, ,1.5, ,18.1, ,71, ,12.8, ,5.7, ,218, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1000,129,0.58, ,0.00, ,834, ,1.5, ,19.8, ,63, ,12.7, ,4.5, ,224, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1100,129,0.73, ,0.00, ,956, ,1.4, ,21.3, ,55, ,12.0, ,5.8, ,226, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1200,129,0.82, ,0.00, ,1021, ,1.4, ,22.2, ,51, ,11.5, ,6.4, ,231, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1300,129,0.85, ,0.00, ,1030, ,1.2, ,22.9, ,44, ,10.0, ,6.6, ,230, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1400,129,0.80, ,0.00, ,971, ,1.3, ,23.2, ,46, ,11.1, ,6.2, ,226, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1500,129,0.72, ,0.00, ,860, ,1.3, ,23.2, ,47, ,11.2, ,6.5, ,229, ,18.6, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1600,129,0.59, ,0.00, ,699, ,1.3, ,22.9, ,48, ,11.2, ,6.5, ,226, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1700,129,0.46, ,0.00, ,502, ,1.1, ,21.5, ,43, ,8.5, ,7.6, ,230, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1800,129,0.28, ,0.00, ,255, ,1.1, ,19.9, ,49, ,9.0, ,6.4, ,223, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/9/2018,1900,129,0.11, ,0.00, ,62, ,1.2, ,18.1, ,58, ,9.6, ,6.3, ,221, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/9/2018,2000,129,0.05, ,0.00, ,1, ,1.2, ,16.5, ,63, ,9.4, ,6.0, ,219, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/9/2018,2100,129,0.05, ,0.00, ,0, ,1.2, ,16.3, ,64, ,9.4, ,5.5, ,216, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/9/2018,2200,129,0.03, ,0.00, ,0, ,1.2, ,15.8, ,67, ,9.8, ,5.0, ,209, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/9/2018,2300,129,0.03, ,0.00, ,0, ,1.2, ,15.8, ,68, ,9.9, ,5.2, ,217, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/9/2018,2400,129,0.03, ,0.00, ,0, ,1.2, ,15.4, ,70, ,10.0, ,6.2, ,223, ,18.1, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0100,130,0.04, ,0.00, ,0, ,1.2, ,14.7, ,73, ,10.0, ,6.2, ,233, ,18.0, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0200,130,0.03, ,0.00, ,0, ,1.2, ,14.2, ,76, ,10.0, ,6.8, ,230, ,17.8, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0300,130,0.02, ,0.00, ,0, ,1.2, ,13.2, ,81, ,10.0, ,6.2, ,226, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0400,130,0.01, ,0.00, ,0, ,1.2, ,13.2, ,81, ,10.0, ,5.2, ,226, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0500,130,0.02, ,0.00, ,1, ,1.2, ,13.3, ,80, ,9.9, ,5.4, ,228, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0600,130,0.05, ,0.00, ,65, ,1.2, ,13.6, ,80, ,10.1, ,5.3, ,228, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0700,130,0.15, ,0.00, ,195, ,1.3, ,14.5, ,77, ,10.4, ,5.6, ,230, ,17.0, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0800,130,0.30, ,0.00, ,424, ,1.3, ,16.1, ,71, ,10.7, ,5.9, ,230, ,16.9, 
140,Twitchell Island,San Francisco Bay,5/10/2018,0900,130,0.44, ,0.00, ,645, ,1.3, ,18.1, ,65, ,11.3, ,5.9, ,230, ,16.9, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1000,130,0.57, ,0.00, ,792, ,1.4, ,20.1, ,58, ,11.5, ,5.1, ,236, ,16.9, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1100,130,0.66, ,0.00, ,891, ,1.4, ,21.5, ,54, ,11.9, ,4.5, ,235, ,17.0, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1200,130,0.70, ,0.00, ,890, ,1.4, ,22.8, ,51, ,12.3, ,4.2, ,240, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1300,130,0.79, ,0.00, ,1009, ,1.4, ,24.0, ,48, ,12.4, ,4.4, ,234, ,17.7, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1400,130,0.72, ,0.00, ,912, ,1.4, ,24.8, ,46, ,12.4, ,4.3, ,232, ,18.2, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1500,130,0.68, ,0.00, ,842, ,1.5, ,25.5, ,45, ,12.6, ,4.5, ,230, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1600,130,0.57, ,0.00, ,687, ,1.4, ,25.1, ,44, ,12.1, ,5.2, ,232, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1700,130,0.43, ,0.00, ,468, ,1.4, ,24.3, ,46, ,11.9, ,5.3, ,226, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1800,130,0.27, ,0.00, ,265, ,1.3, ,23.0, ,47, ,11.2, ,4.8, ,221, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/10/2018,1900,130,0.12, ,0.00, ,72, ,1.3, ,20.6, ,53, ,10.8, ,5.0, ,225, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/10/2018,2000,130,0.04, ,0.00, ,2, ,1.3, ,18.7, ,61, ,11.0, ,4.6, ,224, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/10/2018,2100,130,0.04, ,0.00, ,0, ,1.3, ,17.5, ,63, ,10.5, ,4.7, ,220, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/10/2018,2200,130,0.04, ,0.00, ,0, ,1.2, ,16.8, ,64, ,10.0, ,5.3, ,227, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/10/2018,2300,130,0.04, ,0.00, ,0, ,1.2, ,16.3, ,66, ,9.9, ,5.9, ,234, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/10/2018,2400,130,0.04, ,0.00, ,0, ,1.2, ,15.8, ,67, ,9.8, ,6.8, ,239, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0100,131,0.05, ,0.00, ,0, ,1.2, ,15.4, ,69, ,9.7, ,6.7, ,235, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0200,131,0.04, ,0.00, ,0, ,1.2, ,15.1, ,70, ,9.7, ,5.9, ,235, ,18.1, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0300,131,0.03, ,0.00, ,0, ,1.2, ,14.4, ,74, ,9.8, ,5.0, ,232, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0400,131,0.02, ,0.00, ,0, ,1.2, ,15.3, ,67, ,9.2, ,3.3, ,254, ,17.7, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0500,131,0.04, ,0.00, ,1, ,1.1, ,16.1, ,59, ,8.0, ,3.1, ,278, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0600,131,0.06, ,0.00, ,71, ,1.0, ,16.0, ,57, ,7.5, ,2.9, ,285, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0700,131,0.16, ,0.00, ,203, ,1.0, ,17.0, ,54, ,7.5, ,2.8, ,283, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0800,131,0.36, ,0.00, ,439, ,1.0, ,19.2, ,44, ,6.6, ,4.7, ,310, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/11/2018,0900,131,0.56, ,0.00, ,642, ,0.8, ,20.7, ,34, ,4.3, ,6.9, ,315, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1000,131,0.73, ,0.00, ,807, ,0.8, ,21.8, ,30, ,3.4, ,7.6, ,311, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1100,131,0.83, ,0.00, ,938, ,0.8, ,22.6, ,30, ,4.1, ,7.0, ,306, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1200,131,0.88, ,0.00, ,1019, ,0.9, ,23.8, ,30, ,5.2, ,6.0, ,304, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1300,131,0.92, ,0.00, ,1030, ,0.9, ,24.8, ,27, ,4.6, ,6.2, ,305, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1400,131,0.90, ,0.00, ,978, ,0.8, ,25.9, ,25, ,4.3, ,6.2, ,307, ,18.4, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1500,131,0.81, ,0.00, ,867, ,0.8, ,26.5, ,23, ,3.6, ,6.0, ,304, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1600,131,0.69, ,0.00, ,706, ,0.7, ,27.1, ,20, ,2.5, ,6.2, ,312, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1700,131,0.56, ,0.00, ,507, ,0.7, ,27.0, ,19, ,1.6, ,6.8, ,309, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1800,131,0.42, ,0.00, ,288, ,0.7, ,26.2, ,21, ,2.1, ,6.7, ,303, ,19.3, 
140,Twitchell Island,San Francisco Bay,5/11/2018,1900,131,0.21, ,0.00, ,88, ,0.7, ,24.8, ,23, ,2.6, ,5.7, ,300, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/11/2018,2000,131,0.12, ,0.00, ,2, ,0.7, ,23.0, ,27, ,2.7, ,4.8, ,306, ,19.2, 
140,Twitchell Island,San Francisco Bay,5/11/2018,2100,131,0.12, ,0.00, ,0, ,0.7, ,22.0, ,28, ,2.7, ,5.2, ,312, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/11/2018,2200,131,0.10, ,0.00, ,0, ,0.8, ,20.8, ,31, ,2.9, ,4.9, ,323, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/11/2018,2300,131,0.06, ,0.00, ,0, ,0.8, ,19.3, ,35, ,3.6, ,3.3, ,317, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/11/2018,2400,131,0.03, ,0.00, ,0, ,0.8, ,17.7, ,41, ,4.2, ,2.4, ,286, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0100,132,0.05, ,0.00, ,0, ,0.8, ,17.2, ,42, ,4.2, ,2.8, ,276, ,18.4, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0200,132,0.04, ,0.00, ,0, ,0.9, ,16.1, ,48, ,5.2, ,2.7, ,290, ,18.2, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0300,132,0.04, ,0.00, ,0, ,0.9, ,15.6, ,52, ,5.9, ,3.5, ,302, ,18.0, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0400,132,0.04, ,0.00, ,0, ,1.0, ,15.3, ,55, ,6.3, ,3.2, ,299, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0500,132,0.04, ,0.00, ,1, ,0.9, ,15.3, ,54, ,6.2, ,3.2, ,311, ,17.7, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0600,132,0.08, ,0.00, ,60, ,0.9, ,15.8, ,53, ,6.1, ,3.6, ,306, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0700,132,0.22, ,0.00, ,236, ,1.0, ,17.5, ,48, ,6.5, ,4.3, ,309, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0800,132,0.36, ,0.00, ,450, ,1.0, ,19.9, ,43, ,7.1, ,4.3, ,308, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/12/2018,0900,132,0.51, ,0.00, ,653, ,1.0, ,22.3, ,37, ,7.0, ,4.4, ,312, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1000,132,0.66, ,0.00, ,823, ,1.0, ,24.2, ,33, ,6.9, ,4.0, ,317, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1100,132,0.78, ,0.00, ,943, ,1.0, ,25.6, ,30, ,6.8, ,4.0, ,320, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1200,132,0.85, ,0.00, ,1013, ,0.9, ,26.3, ,27, ,5.5, ,4.3, ,314, ,17.8, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1300,132,0.86, ,0.00, ,1005, ,0.9, ,27.0, ,26, ,6.2, ,4.2, ,308, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1400,132,0.67, ,0.00, ,737, ,1.1, ,25.9, ,34, ,8.7, ,4.6, ,234, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1500,132,0.77, ,0.00, ,844, ,1.1, ,24.9, ,36, ,8.9, ,6.9, ,234, ,19.3, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1600,132,0.63, ,0.00, ,684, ,1.1, ,23.2, ,40, ,8.9, ,7.6, ,222, ,19.5, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1700,132,0.46, ,0.00, ,486, ,1.1, ,21.7, ,43, ,8.7, ,7.3, ,224, ,19.7, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1800,132,0.31, ,0.00, ,273, ,1.1, ,20.4, ,46, ,8.2, ,6.8, ,225, ,19.7, 
140,Twitchell Island,San Francisco Bay,5/12/2018,1900,132,0.14, ,0.00, ,77, ,1.1, ,18.3, ,51, ,7.9, ,6.4, ,228, ,19.6, 
140,Twitchell Island,San Francisco Bay,5/12/2018,2000,132,0.06, ,0.00, ,2, ,1.1, ,16.5, ,57, ,8.0, ,6.1, ,224, ,19.5, 
140,Twitchell Island,San Francisco Bay,5/12/2018,2100,132,0.05, ,0.00, ,0, ,1.1, ,15.4, ,65, ,8.8, ,6.5, ,221, ,19.3, 
140,Twitchell Island,San Francisco Bay,5/12/2018,2200,132,0.03, ,0.00, ,0, ,1.2, ,14.2, ,74, ,9.6, ,7.3, ,230, ,19.0, 
140,Twitchell Island,San Francisco Bay,5/12/2018,2300,132,0.02, ,0.00, ,0, ,1.2, ,13.2, ,80, ,9.8, ,8.3, ,234, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/12/2018,2400,132,0.00, ,0.00, ,0, ,1.2, ,12.6, ,83, ,9.9, ,7.9, ,229, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0100,133,0.01, ,0.00, ,0, ,1.2, ,12.5, ,85, ,10.0, ,7.9, ,231, ,18.3, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0200,133,0.01, ,0.00, ,0, ,1.2, ,12.4, ,86, ,10.1, ,7.2, ,225, ,18.1, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0300,133,0.00, ,0.00, ,0, ,1.2, ,12.5, ,86, ,10.2, ,6.6, ,224, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0400,133,0.00, ,0.00, ,0, ,1.2, ,12.6, ,85, ,10.1, ,5.1, ,231, ,17.7, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0500,133,0.00, ,0.00, ,1, ,1.2, ,12.6, ,85, ,10.1, ,5.2, ,228, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0600,133,0.03, ,0.00, ,47, ,1.2, ,12.8, ,83, ,10.0, ,5.5, ,230, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0700,133,0.15, ,0.00, ,213, ,1.3, ,13.7, ,80, ,10.3, ,5.7, ,224, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0800,133,0.27, ,0.00, ,424, ,1.3, ,14.9, ,76, ,10.6, ,5.3, ,227, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/13/2018,0900,133,0.40, ,0.00, ,607, ,1.3, ,15.9, ,72, ,10.8, ,5.6, ,232, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1000,133,0.52, ,0.00, ,787, ,1.3, ,17.0, ,68, ,11.1, ,5.7, ,236, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1100,133,0.62, ,0.00, ,910, ,1.4, ,18.3, ,65, ,11.5, ,5.4, ,235, ,17.2, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1200,133,0.70, ,0.00, ,979, ,1.4, ,19.1, ,62, ,11.6, ,5.9, ,236, ,17.5, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1300,133,0.73, ,0.00, ,988, ,1.4, ,19.7, ,59, ,11.6, ,6.4, ,237, ,17.9, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1400,133,0.73, ,0.00, ,940, ,1.3, ,20.0, ,56, ,11.0, ,7.6, ,230, ,18.4, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1500,133,0.65, ,0.00, ,835, ,1.3, ,19.9, ,56, ,11.0, ,7.7, ,231, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1600,133,0.53, ,0.00, ,678, ,1.3, ,19.4, ,58, ,10.9, ,7.9, ,233, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1700,133,0.41, ,0.00, ,485, ,1.3, ,18.1, ,61, ,10.3, ,8.9, ,231, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1800,133,0.27, ,0.00, ,274, ,1.2, ,16.7, ,65, ,10.0, ,9.6, ,228, ,18.9, 
140,Twitchell Island,San Francisco Bay,5/13/2018,1900,133,0.12, ,0.00, ,84, ,1.2, ,15.5, ,68, ,9.6, ,8.8, ,228, ,18.8, 
140,Twitchell Island,San Francisco Bay,5/13/2018,2000,133,0.04, ,0.00, ,3, ,1.2, ,14.1, ,73, ,9.3, ,8.4, ,227, ,18.7, 
140,Twitchell Island,San Francisco Bay,5/13/2018,2100,133,0.02, ,0.00, ,0, ,1.2, ,13.2, ,77, ,9.3, ,7.8, ,229, ,18.5, 
140,Twitchell Island,San Francisco Bay,5/13/2018,2200,133,0.01, ,0.00, ,0, ,1.2, ,12.8, ,79, ,9.3, ,7.6, ,221, ,18.2, 
140,Twitchell Island,San Francisco Bay,5/13/2018,2300,133,0.01, ,0.00, ,1, ,1.2, ,12.5, ,80, ,9.2, ,7.5, ,223, ,18.0, 
140,Twitchell Island,San Francisco Bay,5/13/2018,2400,133,0.01, ,0.00, ,0, ,1.2, ,12.4, ,82, ,9.4, ,7.4, ,223, ,17.8, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0100,134,0.01, ,0.00, ,0, ,1.2, ,12.2, ,82, ,9.3, ,6.4, ,218, ,17.6, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0200,134,0.00, ,0.00, ,0, ,1.2, ,12.1, ,83, ,9.3, ,4.9, ,218, ,17.4, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0300,134,0.00, ,0.00, ,1, ,1.2, ,11.9, ,83, ,9.2, ,5.0, ,224, ,17.3, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0400,134,0.00, ,0.00, ,0, ,1.2, ,11.8, ,84, ,9.2, ,5.1, ,218, ,17.1, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0500,134,0.01, ,0.00, ,2, ,1.1, ,11.7, ,83, ,9.0, ,6.1, ,221, ,17.0, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0600,134,0.04, ,0.00, ,55, ,1.2, ,11.9, ,83, ,9.2, ,6.1, ,220, ,16.8, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0700,134,0.16, ,0.00, ,218, ,1.2, ,12.8, ,81, ,9.6, ,7.3, ,229, ,16.7, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0800,134,0.27, ,0.00, ,423, ,1.2, ,13.9, ,78, ,10.2, ,7.0, ,236, ,16.6, 
140,Twitchell Island,San Francisco Bay,5/14/2018,0900,134,0.40, ,0.00, ,617, ,1.3, ,14.7, ,76, ,10.5, ,6.9, ,231, ,16.5, 
140,Twitchell Island,San Francisco Bay,5/14/2018,1000,134,0.52, ,0.00, ,781, ,1.3, ,15.9, ,71, ,10.7, ,6.4, ,226, ,16.5, 
